TrackingID,BookingDate,PickupDate,DeliveryDate,OriginCity,DestinationCity,WeightKg,PackageType,ServiceType,DeliveryMode,Price,Status,DelayReason,DeliveryDelayDays,ProcessingTimeHours,ExpectedDays,IsDelayed,BookingMonth,BookingDay,BookingHour,PickupHour,IsInterCity,IsPeakHour,FromMajorCity,ToMajorCity
DAW00915,2024-02-08 03:00:00,2024-02-08 08:00:00,2024-02-12 11:00:00,Karachi,Hyderabad,25.8,Parcel,Overnight,Air,4131.83,Delivered,None,4,5.0,1,1,2,8,3,8,1,1,1,0
DAW00916,2024-02-08 04:00:00,2024-02-08 07:00:00,2024-02-13 01:00:00,Sukkur,Sukkur,63.29,Parcel,Express,Ground,536.17,Delivered,None,4,3.0,2,1,2,8,4,7,0,0,0,0
DAW00917,2024-02-08 05:00:00,2024-02-08 06:00:00,2024-02-11 21:00:00,Multan,Peshawar,2.99,Parcel,Same Day,Ground,3997.68,Delayed,Traffic,3,1.0,1,1,2,8,5,6,1,0,0,0
DAW00918,2024-02-08 06:00:00,2024-02-08 11:00:00,2024-02-12 11:00:00,Gujranwala,Lahore,72.21,Parcel,Express,Bus,3088.89,Delivered,None,4,5.0,2,1,2,8,6,11,1,1,0,1
DAW00919,2024-02-08 07:00:00,2024-02-08 11:00:00,2024-02-12 04:00:00,Sukkur,Multan,51.65,Documents,Overnight,Ground,2950.37,Delivered,None,3,4.0,1,1,2,8,7,11,1,1,0,0
DAW00920,2024-02-08 08:00:00,2024-02-08 11:00:00,2024-02-12 19:00:00,Peshawar,Gujranwala,60.77,Parcel,Express,Bus,2400.21,Delivered,Weather,4,3.0,2,1,2,8,8,11,1,1,0,0
DAW00921,2024-02-08 09:00:00,2024-02-08 14:00:00,2024-02-12 20:00:00,Karachi,Rawalpindi,63.37,Documents,Economy,Ground,1529.82,Delayed,None,4,5.0,4,0,2,8,9,14,1,1,1,0
DAW00922,2024-02-08 10:00:00,2024-02-08 15:00:00,2024-02-12 18:00:00,Karachi,Karachi,52.94,Parcel,Economy,Bus,2427.54,Delayed,Weather,4,5.0,4,0,2,8,10,15,0,1,1,1
DAW00923,2024-02-08 11:00:00,2024-02-08 16:00:00,2024-02-11 17:00:00,Multan,Karachi,58.46,Documents,Economy,Ground,2360.14,Delayed,None,3,5.0,4,0,2,8,11,16,1,1,0,1
DAW00924,2024-02-08 12:00:00,2024-02-08 15:00:00,2024-02-11 11:00:00,Faisalabad,Faisalabad,68.54,Parcel,Economy,Bus,3002.02,Delayed,None,2,3.0,4,0,2,8,12,15,0,1,0,0
DAW00925,2024-02-08 13:00:00,2024-02-08 16:00:00,2024-02-12 00:00:00,Sukkur,Lahore,75.44,Cargo,Economy,Bus,1551.56,Delivered,Mechanical,3,3.0,4,0,2,8,13,16,1,1,0,1
DAW00926,2024-02-08 14:00:00,2024-02-08 16:00:00,2024-02-11 19:00:00,Lahore,Rawalpindi,72.88,Parcel,Overnight,Bus,572.46,Delivered,None,3,2.0,1,1,2,8,14,16,1,1,1,0
DAW00927,2024-02-08 15:00:00,2024-02-08 19:00:00,2024-02-11 14:00:00,Quetta,Karachi,87.03,Parcel,Express,Bus,896.43,Delayed,Traffic,2,4.0,2,0,2,8,15,19,1,0,0,1
DAW00928,2024-02-08 16:00:00,2024-02-08 17:00:00,2024-02-11 21:00:00,Gujranwala,Rawalpindi,19.35,Parcel,Same Day,Bus,3556.05,Delivered,None,3,1.0,1,1,2,8,16,17,1,1,0,0
DAW00929,2024-02-08 17:00:00,2024-02-08 22:00:00,2024-02-10 23:00:00,Faisalabad,Gujranwala,40.41,Documents,Overnight,Bus,307.96,Delivered,None,2,5.0,1,1,2,8,17,22,1,0,0,0
DAW00930,2024-02-08 18:00:00,2024-02-08 20:00:00,2024-02-12 04:00:00,Lahore,Multan,94.81,Cargo,Express,Ground,4310.93,Delayed,Weather,3,2.0,2,1,2,8,18,20,1,0,1,0
DAW00931,2024-02-08 19:00:00,2024-02-08 20:00:00,2024-02-13 01:00:00,Hyderabad,Hyderabad,39.96,Documents,Overnight,Ground,3533.11,Delivered,None,4,1.0,1,1,2,8,19,20,0,0,0,0
DAW00932,2024-02-08 20:00:00,2024-02-08 22:00:00,2024-02-11 09:00:00,Gujranwala,Rawalpindi,12.92,Cargo,Express,Ground,3886.82,Delayed,None,2,2.0,2,0,2,8,20,22,1,0,0,0
DAW00933,2024-02-08 21:00:00,2024-02-09 00:00:00,2024-02-11 06:00:00,Gujranwala,Karachi,52.78,Parcel,Overnight,Bus,4212.73,Delivered,Operational,2,3.0,1,1,2,8,21,0,1,0,0,1
DAW00934,2024-02-08 22:00:00,2024-02-09 03:00:00,2024-02-11 13:00:00,Multan,Peshawar,11.39,Parcel,Economy,Bus,789.01,Delayed,Weather,2,5.0,4,0,2,8,22,3,1,0,0,0
DAW00935,2024-02-08 23:00:00,2024-02-09 00:00:00,2024-02-13 04:00:00,Hyderabad,Lahore,20.68,Parcel,Economy,Bus,4147.77,Delivered,Weather,4,1.0,4,0,2,8,23,0,1,0,0,1
DAW00936,2024-02-09 00:00:00,2024-02-09 01:00:00,2024-02-13 21:00:00,Quetta,Sukkur,99.83,Parcel,Economy,Air,2622.28,Delayed,Weather,4,1.0,4,0,2,9,0,1,1,0,0,0
DAW00937,2024-02-09 01:00:00,2024-02-09 02:00:00,2024-02-12 20:00:00,Rawalpindi,Islamabad,54.37,Parcel,Express,Ground,4450.51,Delayed,None,3,1.0,2,1,2,9,1,2,1,0,0,1
DAW00938,2024-02-09 02:00:00,2024-02-09 03:00:00,2024-02-12 22:00:00,Lahore,Quetta,28.76,Documents,Express,Bus,4455.62,Delivered,None,3,1.0,2,1,2,9,2,3,1,0,1,0
DAW00939,2024-02-09 03:00:00,2024-02-09 04:00:00,2024-02-13 10:00:00,Gujranwala,Quetta,99.48,Parcel,Economy,Bus,316.05,Delayed,Weather,4,1.0,4,0,2,9,3,4,1,0,0,0
DAW00940,2024-02-09 04:00:00,2024-02-09 06:00:00,2024-02-13 12:00:00,Faisalabad,Islamabad,96.67,Parcel,Economy,Ground,2037.75,Delayed,Weather,4,2.0,4,0,2,9,4,6,1,0,0,1
DAW00941,2024-02-09 05:00:00,2024-02-09 10:00:00,2024-02-12 01:00:00,Lahore,Rawalpindi,44.35,Parcel,Overnight,Ground,2726.71,Delivered,None,2,5.0,1,1,2,9,5,10,1,1,1,0
DAW00942,2024-02-09 06:00:00,2024-02-09 09:00:00,2024-02-14 01:00:00,Lahore,Lahore,26.41,Parcel,Express,Ground,3456.13,Delivered,None,4,3.0,2,1,2,9,6,9,0,1,1,1
DAW00943,2024-02-09 07:00:00,2024-02-09 10:00:00,2024-02-13 08:00:00,Multan,Rawalpindi,83.92,Documents,Economy,Ground,1573.69,Delayed,Weather,3,3.0,4,0,2,9,7,10,1,1,0,0
DAW00944,2024-02-09 08:00:00,2024-02-09 11:00:00,2024-02-12 16:00:00,Gujranwala,Gujranwala,71.7,Documents,Express,Bus,1410.28,Delayed,None,3,3.0,2,1,2,9,8,11,0,1,0,0
DAW00945,2024-02-09 09:00:00,2024-02-09 12:00:00,2024-02-11 15:00:00,Hyderabad,Gujranwala,68.85,Parcel,Express,Bus,2030.08,Delayed,None,2,3.0,2,0,2,9,9,12,1,1,0,0
DAW00946,2024-02-09 10:00:00,2024-02-09 12:00:00,2024-02-14 07:00:00,Sukkur,Gujranwala,89.36,Documents,Same Day,Bus,2604.51,Delayed,Traffic,4,2.0,1,1,2,9,10,12,1,1,0,0
DAW00947,2024-02-09 11:00:00,2024-02-09 15:00:00,2024-02-12 01:00:00,Rawalpindi,Sukkur,69.1,Documents,Economy,Bus,4765.5,Delivered,None,2,4.0,4,0,2,9,11,15,1,1,0,0
DAW00948,2024-02-09 12:00:00,2024-02-09 17:00:00,2024-02-12 19:00:00,Multan,Lahore,28.74,Parcel,Economy,Bus,3858.12,Delivered,None,3,5.0,4,0,2,9,12,17,1,1,0,1
DAW00949,2024-02-09 13:00:00,2024-02-09 14:00:00,2024-02-12 08:00:00,Peshawar,Islamabad,69.54,Parcel,Economy,Bus,2260.74,Delivered,None,2,1.0,4,0,2,9,13,14,1,1,0,1
DAW00950,2024-02-09 14:00:00,2024-02-09 18:00:00,2024-02-12 04:00:00,Gujranwala,Gujranwala,30.93,Parcel,Economy,Bus,460.96,Delivered,Weather,2,4.0,4,0,2,9,14,18,0,1,0,0
DAW00951,2024-02-09 15:00:00,2024-02-09 18:00:00,2024-02-13 14:00:00,Multan,Gujranwala,76.04,Documents,Overnight,Bus,1008.9,Delivered,Weather,3,3.0,1,1,2,9,15,18,1,1,0,0
DAW00952,2024-02-09 16:00:00,2024-02-09 20:00:00,2024-02-14 14:00:00,Quetta,Rawalpindi,62.16,Parcel,Economy,Bus,2388.44,Delivered,None,4,4.0,4,0,2,9,16,20,1,0,0,0
DAW00953,2024-02-09 17:00:00,2024-02-09 22:00:00,2024-02-12 13:00:00,Rawalpindi,Faisalabad,8.2,Documents,Same Day,Bus,4106.36,Delivered,None,2,5.0,1,1,2,9,17,22,1,0,0,0
DAW00954,2024-02-09 18:00:00,2024-02-09 19:00:00,2024-02-13 11:00:00,Karachi,Karachi,51.53,Parcel,Economy,Bus,2027.34,Delayed,Traffic,3,1.0,4,0,2,9,18,19,0,0,1,1
DAW00955,2024-02-09 19:00:00,2024-02-09 20:00:00,2024-02-12 20:00:00,Peshawar,Peshawar,34.66,Documents,Same Day,Ground,2784.78,Delivered,None,3,1.0,1,1,2,9,19,20,0,0,0,0
DAW00956,2024-02-09 20:00:00,2024-02-10 01:00:00,2024-02-12 09:00:00,Islamabad,Hyderabad,33.19,Parcel,Economy,Ground,4480.66,Delayed,None,2,5.0,4,0,2,9,20,1,1,0,1,0
DAW00957,2024-02-09 21:00:00,2024-02-10 02:00:00,2024-02-14 05:00:00,Multan,Peshawar,60.42,Parcel,Overnight,Bus,4586.22,Delivered,None,4,5.0,1,1,2,9,21,2,1,0,0,0
DAW00958,2024-02-09 22:00:00,2024-02-10 01:00:00,2024-02-13 10:00:00,Lahore,Sukkur,32.57,Parcel,Overnight,Bus,1235.72,Delivered,None,3,3.0,1,1,2,9,22,1,1,0,1,0
DAW00959,2024-02-09 23:00:00,2024-02-10 00:00:00,2024-02-14 08:00:00,Sukkur,Rawalpindi,77.8,Parcel,Same Day,Bus,409.26,Delayed,None,4,1.0,1,1,2,9,23,0,1,0,0,0
DAW00960,2024-02-10 00:00:00,2024-02-10 04:00:00,2024-02-12 20:00:00,Karachi,Multan,7.54,Parcel,Economy,Ground,1665.97,Delivered,Mechanical,2,4.0,4,0,2,10,0,4,1,0,1,0
DAW00961,2024-02-10 01:00:00,2024-02-10 03:00:00,2024-02-14 21:00:00,Multan,Gujranwala,66.21,Documents,Economy,Bus,3539.85,Delayed,Operational,4,2.0,4,0,2,10,1,3,1,0,0,0
DAW00962,2024-02-10 02:00:00,2024-02-10 04:00:00,2024-02-12 04:00:00,Multan,Lahore,81.01,Parcel,Express,Bus,4765.34,Delayed,Operational,2,2.0,2,0,2,10,2,4,1,0,0,1
DAW00963,2024-02-10 03:00:00,2024-02-10 08:00:00,2024-02-13 15:00:00,Faisalabad,Rawalpindi,67.45,Documents,Economy,Ground,569.75,Delivered,None,3,5.0,4,0,2,10,3,8,1,1,0,0
DAW00964,2024-02-10 04:00:00,2024-02-10 07:00:00,2024-02-14 04:00:00,Faisalabad,Lahore,49.97,Cargo,Economy,Bus,336.72,Delivered,Mechanical,3,3.0,4,0,2,10,4,7,1,0,0,1
DAW00965,2024-02-10 05:00:00,2024-02-10 07:00:00,2024-02-12 23:00:00,Karachi,Hyderabad,95.06,Parcel,Economy,Bus,4443.91,Delayed,Weather,2,2.0,4,0,2,10,5,7,1,0,1,0
DAW00966,2024-02-10 06:00:00,2024-02-10 07:00:00,2024-02-12 17:00:00,Hyderabad,Faisalabad,30.34,Documents,Express,Bus,3791.1,Delayed,Operational,2,1.0,2,0,2,10,6,7,1,0,0,0
DAW00967,2024-02-10 07:00:00,2024-02-10 12:00:00,2024-02-14 19:00:00,Faisalabad,Peshawar,2.41,Parcel,Express,Bus,4962.79,Delivered,None,4,5.0,2,1,2,10,7,12,1,1,0,0
DAW00968,2024-02-10 08:00:00,2024-02-10 12:00:00,2024-02-14 00:00:00,Lahore,Karachi,43.48,Documents,Economy,Bus,2104.61,Delayed,Weather,3,4.0,4,0,2,10,8,12,1,1,1,1
DAW00969,2024-02-10 09:00:00,2024-02-10 14:00:00,2024-02-13 17:00:00,Peshawar,Hyderabad,3.78,Documents,Economy,Ground,2197.04,Delivered,None,3,5.0,4,0,2,10,9,14,1,1,0,0
DAW00970,2024-02-10 10:00:00,2024-02-10 14:00:00,2024-02-14 11:00:00,Islamabad,Hyderabad,95.42,Cargo,Economy,Bus,1027.1,Delayed,Operational,3,4.0,4,0,2,10,10,14,1,1,1,0
DAW00971,2024-02-10 11:00:00,2024-02-10 16:00:00,2024-02-15 06:00:00,Rawalpindi,Peshawar,21.39,Parcel,Express,Ground,756.07,Delivered,None,4,5.0,2,1,2,10,11,16,1,1,0,0
DAW00972,2024-02-10 12:00:00,2024-02-10 17:00:00,2024-02-15 10:00:00,Islamabad,Hyderabad,79.0,Parcel,Economy,Bus,2977.85,Delivered,None,4,5.0,4,0,2,10,12,17,1,1,1,0
DAW00973,2024-02-10 13:00:00,2024-02-10 18:00:00,2024-02-13 21:00:00,Islamabad,Multan,77.57,Documents,Economy,Bus,1948.57,Delayed,Traffic,3,5.0,4,0,2,10,13,18,1,1,1,0
DAW00974,2024-02-10 14:00:00,2024-02-10 18:00:00,2024-02-13 13:00:00,Rawalpindi,Multan,22.16,Documents,Overnight,Bus,585.52,Delivered,None,2,4.0,1,1,2,10,14,18,1,1,0,0
DAW00975,2024-02-10 15:00:00,2024-02-10 19:00:00,2024-02-15 03:00:00,Faisalabad,Quetta,62.31,Cargo,Same Day,Bus,4457.54,Delivered,Weather,4,4.0,1,1,2,10,15,19,1,0,0,0
DAW00976,2024-02-10 16:00:00,2024-02-10 21:00:00,2024-02-15 04:00:00,Karachi,Quetta,5.28,Documents,Same Day,Bus,1152.11,Delayed,Traffic,4,5.0,1,1,2,10,16,21,1,0,1,0
DAW00977,2024-02-10 17:00:00,2024-02-10 19:00:00,2024-02-13 20:00:00,Rawalpindi,Multan,48.62,Documents,Overnight,Bus,3793.2,Delayed,None,3,2.0,1,1,2,10,17,19,1,0,0,0
DAW00978,2024-02-10 18:00:00,2024-02-10 21:00:00,2024-02-15 03:00:00,Gujranwala,Islamabad,1.96,Parcel,Economy,Ground,1554.7,Delayed,None,4,3.0,4,0,2,10,18,21,1,0,0,1
DAW00979,2024-02-10 19:00:00,2024-02-10 22:00:00,2024-02-14 13:00:00,Quetta,Faisalabad,92.15,Parcel,Express,Bus,4101.94,Delayed,Traffic,3,3.0,2,1,2,10,19,22,1,0,0,0
DAW00980,2024-02-10 20:00:00,2024-02-10 23:00:00,2024-02-14 12:00:00,Hyderabad,Lahore,97.62,Parcel,Economy,Bus,768.3,Delayed,Weather,3,3.0,4,0,2,10,20,23,1,0,0,1
DAW00981,2024-02-10 21:00:00,2024-02-11 01:00:00,2024-02-14 11:00:00,Peshawar,Faisalabad,22.62,Documents,Express,Bus,3829.14,Delivered,Weather,3,4.0,2,1,2,10,21,1,1,0,0,0
DAW00982,2024-02-10 22:00:00,2024-02-11 02:00:00,2024-02-14 22:00:00,Sukkur,Sukkur,21.21,Documents,Economy,Bus,670.97,Delivered,None,3,4.0,4,0,2,10,22,2,0,0,0,0
DAW00983,2024-02-10 23:00:00,2024-02-11 01:00:00,2024-02-13 15:00:00,Faisalabad,Hyderabad,75.5,Documents,Express,Bus,2345.2,Delayed,None,2,2.0,2,0,2,10,23,1,1,0,0,0
DAW00984,2024-02-11 00:00:00,2024-02-11 03:00:00,2024-02-15 21:00:00,Hyderabad,Karachi,25.71,Cargo,Express,Bus,3723.22,Delivered,None,4,3.0,2,1,2,11,0,3,1,0,0,1
DAW00985,2024-02-11 01:00:00,2024-02-11 04:00:00,2024-02-15 22:00:00,Rawalpindi,Hyderabad,89.56,Documents,Economy,Bus,1031.45,Delayed,Weather,4,3.0,4,0,2,11,1,4,1,0,0,0
DAW00986,2024-02-11 02:00:00,2024-02-11 07:00:00,2024-02-15 18:00:00,Quetta,Faisalabad,57.61,Parcel,Express,Bus,1571.19,Delivered,None,4,5.0,2,1,2,11,2,7,1,0,0,0
DAW00987,2024-02-11 03:00:00,2024-02-11 07:00:00,2024-02-13 07:00:00,Sukkur,Multan,35.4,Parcel,Economy,Ground,4350.88,Delivered,None,2,4.0,4,0,2,11,3,7,1,0,0,0
DAW00988,2024-02-11 04:00:00,2024-02-11 07:00:00,2024-02-13 05:00:00,Peshawar,Gujranwala,83.35,Parcel,Economy,Bus,4448.57,Delayed,Operational,1,3.0,4,0,2,11,4,7,1,0,0,0
DAW00989,2024-02-11 05:00:00,2024-02-11 07:00:00,2024-02-14 02:00:00,Peshawar,Peshawar,49.59,Parcel,Economy,Bus,415.69,Delayed,Traffic,2,2.0,4,0,2,11,5,7,0,0,0,0
DAW00990,2024-02-11 06:00:00,2024-02-11 08:00:00,2024-02-15 14:00:00,Faisalabad,Sukkur,91.21,Documents,Economy,Ground,1006.83,Delayed,Operational,4,2.0,4,0,2,11,6,8,1,1,0,0
DAW00991,2024-02-11 07:00:00,2024-02-11 10:00:00,2024-02-16 00:00:00,Rawalpindi,Multan,92.84,Documents,Economy,Air,763.87,Delayed,Operational,4,3.0,4,0,2,11,7,10,1,1,0,0
DAW00992,2024-02-11 08:00:00,2024-02-11 12:00:00,2024-02-13 23:00:00,Hyderabad,Faisalabad,16.96,Parcel,Overnight,Ground,1062.53,Delivered,Traffic,2,4.0,1,1,2,11,8,12,1,1,0,0
DAW00993,2024-02-11 09:00:00,2024-02-11 11:00:00,2024-02-15 11:00:00,Karachi,Peshawar,0.73,Documents,Economy,Bus,4856.9,Delayed,Operational,4,2.0,4,0,2,11,9,11,1,1,1,0
DAW00994,2024-02-11 10:00:00,2024-02-11 15:00:00,2024-02-15 00:00:00,Hyderabad,Karachi,98.4,Parcel,Economy,Ground,2847.95,Delayed,Weather,3,5.0,4,0,2,11,10,15,1,1,0,1
DAW00995,2024-02-11 11:00:00,2024-02-11 13:00:00,2024-02-15 02:00:00,Hyderabad,Gujranwala,90.66,Parcel,Economy,Bus,2446.94,Delayed,Traffic,3,2.0,4,0,2,11,11,13,1,1,0,0
DAW00996,2024-02-11 12:00:00,2024-02-11 13:00:00,2024-02-15 01:00:00,Peshawar,Faisalabad,6.02,Parcel,Express,Bus,4925.44,Delivered,None,3,1.0,2,1,2,11,12,13,1,1,0,0
DAW00997,2024-02-11 13:00:00,2024-02-11 14:00:00,2024-02-16 00:00:00,Karachi,Lahore,83.39,Documents,Express,Ground,2873.39,Delayed,Operational,4,1.0,2,1,2,11,13,14,1,1,1,1
DAW00998,2024-02-11 14:00:00,2024-02-11 18:00:00,2024-02-16 00:00:00,Karachi,Rawalpindi,46.05,Cargo,Express,Bus,3373.37,Delayed,Traffic,4,4.0,2,1,2,11,14,18,1,1,1,0
DAW00999,2024-02-11 15:00:00,2024-02-11 18:00:00,2024-02-14 00:00:00,Faisalabad,Peshawar,26.27,Documents,Express,Air,1797.3,Delivered,None,2,3.0,2,0,2,11,15,18,1,1,0,0
DAW01000,2024-02-11 16:00:00,2024-02-11 20:00:00,2024-02-16 07:00:00,Sukkur,Faisalabad,87.94,Parcel,Overnight,Ground,2034.15,Delayed,Traffic,4,4.0,1,1,2,11,16,20,1,0,0,0
DAW01001,2024-02-11 17:00:00,2024-02-11 21:00:00,2024-02-16 07:00:00,Multan,Multan,20.07,Parcel,Overnight,Ground,3053.17,Delivered,None,4,4.0,1,1,2,11,17,21,0,0,0,0
DAW01002,2024-02-11 18:00:00,2024-02-11 22:00:00,2024-02-15 18:00:00,Islamabad,Lahore,94.76,Parcel,Express,Ground,534.97,Delayed,Operational,3,4.0,2,1,2,11,18,22,1,0,1,1
DAW01003,2024-02-11 19:00:00,2024-02-11 23:00:00,2024-02-16 10:00:00,Islamabad,Islamabad,20.96,Parcel,Economy,Bus,1428.24,Delayed,None,4,4.0,4,0,2,11,19,23,0,0,1,1
DAW01004,2024-02-11 20:00:00,2024-02-12 01:00:00,2024-02-15 03:00:00,Peshawar,Peshawar,61.56,Cargo,Express,Bus,1144.7,Delivered,None,3,5.0,2,1,2,11,20,1,0,0,0,0
DAW01005,2024-02-11 21:00:00,2024-02-12 02:00:00,2024-02-14 03:00:00,Multan,Gujranwala,22.7,Cargo,Express,Ground,276.29,Delivered,None,2,5.0,2,0,2,11,21,2,1,0,0,0
DAW01006,2024-02-11 22:00:00,2024-02-12 00:00:00,2024-02-14 18:00:00,Sukkur,Lahore,54.79,Parcel,Express,Ground,2777.13,Delayed,None,2,2.0,2,0,2,11,22,0,1,0,0,1
DAW01007,2024-02-11 23:00:00,2024-02-12 00:00:00,2024-02-14 18:00:00,Multan,Multan,68.56,Documents,Overnight,Ground,2893.05,Delivered,None,2,1.0,1,1,2,11,23,0,0,0,0,0
DAW01008,2024-02-12 00:00:00,2024-02-12 04:00:00,2024-02-15 01:00:00,Faisalabad,Faisalabad,19.43,Parcel,Express,Ground,2042.91,Delivered,None,2,4.0,2,0,2,12,0,4,0,0,0,0
DAW01009,2024-02-12 01:00:00,2024-02-12 03:00:00,2024-02-16 20:00:00,Hyderabad,Hyderabad,52.33,Parcel,Overnight,Air,1489.89,Delivered,None,4,2.0,1,1,2,12,1,3,0,0,0,0
DAW01010,2024-02-12 02:00:00,2024-02-12 03:00:00,2024-02-14 16:00:00,Peshawar,Karachi,47.17,Documents,Economy,Ground,3329.89,Delivered,None,2,1.0,4,0,2,12,2,3,1,0,0,1
DAW01011,2024-02-12 03:00:00,2024-02-12 06:00:00,2024-02-14 16:00:00,Karachi,Gujranwala,7.57,Documents,Economy,Bus,846.36,Delayed,Operational,2,3.0,4,0,2,12,3,6,1,0,1,0
DAW01012,2024-02-12 04:00:00,2024-02-12 09:00:00,2024-02-15 06:00:00,Peshawar,Hyderabad,81.92,Documents,Economy,Bus,2689.35,Delayed,Weather,2,5.0,4,0,2,12,4,9,1,1,0,0
DAW01013,2024-02-12 05:00:00,2024-02-12 06:00:00,2024-02-15 20:00:00,Islamabad,Gujranwala,33.9,Documents,Overnight,Ground,3886.76,Delayed,None,3,1.0,1,1,2,12,5,6,1,0,1,0
DAW01014,2024-02-12 06:00:00,2024-02-12 09:00:00,2024-02-16 15:00:00,Sukkur,Rawalpindi,57.67,Parcel,Overnight,Bus,988.63,Delivered,None,4,3.0,1,1,2,12,6,9,1,1,0,0
DAW01015,2024-02-12 07:00:00,2024-02-12 08:00:00,2024-02-15 10:00:00,Multan,Gujranwala,51.72,Cargo,Express,Bus,3815.65,Delivered,None,3,1.0,2,1,2,12,7,8,1,1,0,0
DAW01016,2024-02-12 08:00:00,2024-02-12 13:00:00,2024-02-15 09:00:00,Sukkur,Lahore,51.57,Parcel,Express,Bus,3851.81,Delivered,None,2,5.0,2,0,2,12,8,13,1,1,0,1
DAW01017,2024-02-12 09:00:00,2024-02-12 14:00:00,2024-02-16 23:00:00,Faisalabad,Rawalpindi,11.17,Parcel,Express,Ground,487.65,Delayed,None,4,5.0,2,1,2,12,9,14,1,1,0,0
DAW01018,2024-02-12 10:00:00,2024-02-12 12:00:00,2024-02-17 03:00:00,Peshawar,Karachi,42.64,Cargo,Overnight,Ground,290.16,Delivered,None,4,2.0,1,1,2,12,10,12,1,1,0,1
DAW01019,2024-02-12 11:00:00,2024-02-12 15:00:00,2024-02-15 11:00:00,Rawalpindi,Lahore,45.51,Documents,Overnight,Ground,4874.89,Delivered,None,2,4.0,1,1,2,12,11,15,1,1,0,1
DAW01020,2024-02-12 12:00:00,2024-02-12 13:00:00,2024-02-14 14:00:00,Peshawar,Quetta,73.5,Parcel,Express,Bus,1128.24,Delivered,None,2,1.0,2,0,2,12,12,13,1,1,0,0
DAW01021,2024-02-12 13:00:00,2024-02-12 14:00:00,2024-02-17 12:00:00,Karachi,Multan,84.08,Parcel,Express,Ground,4146.27,Delayed,Traffic,4,1.0,2,1,2,12,13,14,1,1,1,0
DAW01022,2024-02-12 14:00:00,2024-02-12 17:00:00,2024-02-16 09:00:00,Peshawar,Lahore,54.73,Parcel,Economy,Ground,2896.88,Delivered,Traffic,3,3.0,4,0,2,12,14,17,1,1,0,1
DAW01023,2024-02-12 15:00:00,2024-02-12 20:00:00,2024-02-16 08:00:00,Quetta,Multan,9.13,Documents,Express,Bus,1469.47,Delivered,None,3,5.0,2,1,2,12,15,20,1,0,0,0
DAW01024,2024-02-12 16:00:00,2024-02-12 17:00:00,2024-02-14 21:00:00,Faisalabad,Hyderabad,24.07,Parcel,Economy,Bus,823.86,Delayed,None,2,1.0,4,0,2,12,16,17,1,1,0,0
DAW01025,2024-02-12 17:00:00,2024-02-12 22:00:00,2024-02-16 07:00:00,Lahore,Sukkur,16.91,Documents,Economy,Bus,2584.05,Delivered,Traffic,3,5.0,4,0,2,12,17,22,1,0,1,0
DAW01026,2024-02-12 18:00:00,2024-02-12 19:00:00,2024-02-16 21:00:00,Faisalabad,Peshawar,12.9,Parcel,Overnight,Bus,2155.3,Delivered,None,4,1.0,1,1,2,12,18,19,1,0,0,0
DAW01027,2024-02-12 19:00:00,2024-02-12 21:00:00,2024-02-15 17:00:00,Multan,Sukkur,36.91,Documents,Express,Ground,3554.65,Delivered,None,2,2.0,2,0,2,12,19,21,1,0,0,0
DAW01028,2024-02-12 20:00:00,2024-02-13 00:00:00,2024-02-16 21:00:00,Lahore,Faisalabad,23.32,Parcel,Same Day,Bus,4540.01,Delivered,Mechanical,3,4.0,1,1,2,12,20,0,1,0,1,0
DAW01029,2024-02-12 21:00:00,2024-02-12 22:00:00,2024-02-16 15:00:00,Multan,Peshawar,22.22,Documents,Economy,Air,4065.19,Delayed,Operational,3,1.0,4,0,2,12,21,22,1,0,0,0
DAW01030,2024-02-12 22:00:00,2024-02-13 03:00:00,2024-02-15 16:00:00,Multan,Gujranwala,5.94,Documents,Economy,Bus,1517.37,Delivered,None,2,5.0,4,0,2,12,22,3,1,0,0,0
DAW01031,2024-02-12 23:00:00,2024-02-13 01:00:00,2024-02-17 19:00:00,Karachi,Peshawar,2.26,Parcel,Economy,Bus,4418.88,Delayed,Operational,4,2.0,4,0,2,12,23,1,1,0,1,0
DAW01032,2024-02-13 00:00:00,2024-02-13 01:00:00,2024-02-17 02:00:00,Karachi,Islamabad,10.73,Documents,Economy,Bus,4200.28,Delayed,Traffic,4,1.0,4,0,2,13,0,1,1,0,1,1
DAW01033,2024-02-13 01:00:00,2024-02-13 04:00:00,2024-02-15 11:00:00,Gujranwala,Peshawar,17.63,Parcel,Economy,Bus,4659.85,Delayed,Operational,2,3.0,4,0,2,13,1,4,1,0,0,0
DAW01034,2024-02-13 02:00:00,2024-02-13 06:00:00,2024-02-15 13:00:00,Hyderabad,Karachi,43.38,Cargo,Economy,Bus,2401.57,Delayed,None,2,4.0,4,0,2,13,2,6,1,0,0,1
DAW01035,2024-02-13 03:00:00,2024-02-13 04:00:00,2024-02-15 10:00:00,Islamabad,Sukkur,51.3,Parcel,Economy,Bus,3889.16,Delivered,None,2,1.0,4,0,2,13,3,4,1,0,1,0
DAW01036,2024-02-13 04:00:00,2024-02-13 06:00:00,2024-02-16 03:00:00,Hyderabad,Hyderabad,14.49,Documents,Economy,Bus,3039.96,Delivered,None,2,2.0,4,0,2,13,4,6,0,0,0,0
DAW01037,2024-02-13 05:00:00,2024-02-13 08:00:00,2024-02-16 21:00:00,Hyderabad,Multan,42.77,Parcel,Economy,Bus,1690.41,Delivered,None,3,3.0,4,0,2,13,5,8,1,1,0,0
